system:index,EVI2,MSR,NDGI,NDVI,RDVI,estimateLAI,.geo
9_2653,1.8224837792911148,2.1866725835708563,0.3019976498237368,0.8207063084817386,47.238760067997625,2.026,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_2657,1.6772094154856763,1.8172871558005927,0.2664359861591695,0.7762139338494018,41.38028441264971,2.004,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_2659,1.8018916301065468,2.1280540631872435,0.3134684147794994,0.8145524790727624,45.396230813296484,1.839,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_2666,1.8110597241049358,2.1544791830437173,0.3311367380560132,0.8173639226270806,38.537647144232935,2.142,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_2672,1.8795227310390543,2.3631244491701553,0.2903225806451613,0.8375384615384616,47.74703857107467,2.142,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_2696,1.6974428442416465,1.8629484018468232,0.2634508348794063,0.7825253355245139,47.282923805466346,1.896,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_2702,1.5957972805933252,1.6466301522484583,0.22800718132854578,0.7501452643811737,44.00994288376424,2.078,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_2724,1.8038181063615344,2.133502924796807,0.2530446549391069,0.8151373074346953,44.54261113019811,2.145,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_2763,1.9155219413116682,2.4864942310788787,0.34102564102564104,0.8479739721975746,49.30660582812861,2.321,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_2775,1.688579336903544,1.8428891866277157,0.29633740288568255,0.7797846474470302,41.840369662786,1.967,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_2799,1.7059488424666138,1.8826059460770463,0.2427843803056027,0.7851637764932563,50.59282470240237,2.004,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_2817,1.6743275451140618,1.8110059384435515,0.2359249329758713,0.7753251872290107,39.052076043143515,1.907,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_2824,1.6460123165817686,1.7496556258204519,0.2646239554317549,0.7663716814159292,36.43289382155073,1.911,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_2832,1.7119577234334233,1.896792728960509,0.2668416447944007,0.7870393900889454,49.37064908531651,2.015,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_2852,1.7851460574046967,2.0822070014844885,0.2646239554317549,0.8095238095238095,42.62125559590459,2.17,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_2853,1.6707657739721868,1.8029801674850718,0.2696245733788396,0.774182201899402,41.27923238603867,1.845,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_2866,1.8147701747657918,2.1644281382545048,0.2966507177033493,0.8184064237183447,46.570130157147005,2.158,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_2867,1.7247191011235954,1.9274328367528144,0.2736318407960199,0.791010592613799,46.749997512213056,2.036,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_2868,1.7335228186839704,1.948970764763288,0.2508361204013378,0.7937384898710865,45.305714151822286,1.922,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_2899,1.6647991035697136,1.7897327283544877,0.20689655172413793,0.7722772277227723,43.904486791170214,1.892,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_2927,1.765811827084348,2.0306687344638026,0.27417519908987487,0.8036318867343798,45.80701754385965,1.907,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_2973,1.6505331619148453,1.7592818565047617,0.242467718794835,0.7678100263852242,36.614154449728886,2.09,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_2990,1.7197139269531037,1.9154759474226501,0.2679738562091503,0.7894736842105263,44.603516500501684,2.171,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_2998,1.7871764187189014,2.087690817822627,0.25280898876404495,0.8101356174161314,42.883654829487405,1.961,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3002,1.6251592549899898,1.7058333140280157,0.26939655172413796,0.7596596951435661,40.34787140225197,1.938,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3014,1.7930057164817217,2.103233443276256,0.2738719832109129,0.8118542686242524,49.236133541455274,1.856,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3036,1.7597422137519434,2.0148527618761927,0.23399558498896247,0.8017709225935447,47.44018317544821,2.047,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3066,1.847579573003832,2.2623392133340676,0.3321976149914821,0.8282208588957055,39.56434535428185,1.834,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3089,1.6329252445113194,1.7220205680990661,0.23096774193548386,0.762170790103751,38.154242347321805,1.905,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3094,1.590924460674917,1.6373653904098395,0.25207100591715975,0.7486077963404932,37.535048590787895,1.895,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3142,1.8650305175155153,2.3161066891587128,0.3248259860788863,0.8332855915210542,49.234416679135606,2.476,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3155,1.8514296880088583,2.2738278387766084,0.3056379821958457,0.8293216630196937,43.426690660316076,1.898,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3161,1.923456303018347,2.515568702353984,0.3289902280130293,0.8502906976744186,44.605831822286866,2.12,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3170,1.6815445297903262,1.827155063910659,0.25866666666666666,0.7776,38.88,2.201,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3178,1.7166018158236058,1.907978340388562,0.2828282828282828,0.7885016383675901,45.68548825129278,2.082,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3199,1.5694886026836232,1.5959422674931805,0.22519083969465647,0.7415658816040739,41.567397129691585,1.839,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3200,1.6313623895153917,1.7186476005763238,0.28188638799571275,0.7616506581287797,40.38185309088375,1.907,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3206,1.7614179598440831,2.019709268753634,0.3058823529411765,0.8023450586264657,39.20832988445578,1.897,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3231,1.6777717750165075,1.818527874419905,0.2378698224852071,0.7763888888888889,41.66539998074608,1.843,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3238,1.7295502565650467,1.9393876913398138,0.26560587515299877,0.7925311203319502,42.62019858941098,1.965,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3243,1.8892275923103397,2.3952020941725944,0.32171893147502906,0.8403499179879715,50.82554129465838,2.331,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3251,1.6475489012315867,1.7524359419354034,0.23219241443108232,0.7667884237145266,45.74456916746449,1.865,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3267,1.8208175152113992,2.1817885695986563,0.2852153667054715,0.8202049780380674,47.93113960135547,2.165,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3280,1.5641420864569466,1.5860970765174254,0.22469135802469137,0.7398508699254349,36.35070362024409,1.889,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3295,1.722272463019185,1.9218320406036746,0.2371967654986523,0.7902927010003705,41.057208030183816,2.102,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3307,1.8160874466937895,2.168057033238773,0.2372093023255814,0.8187845303867404,49.263346902806944,2.272,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3345,1.8383269355401566,2.233439067792712,0.3012318029115342,0.825405707890319,49.34518049694864,2.039,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3346,1.5126966358333824,1.4926287267748375,0.23046875,0.7227304714989444,38.52905901341002,1.91,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3348,1.846150056653037,2.257142053852481,0.28848346636259975,0.8277194919933738,49.81468696073614,1.996,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3370,1.6865686874872423,1.8384748548788237,0.26727509778357234,0.7791748526522594,39.30780752992248,1.914,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3372,1.8406654446481143,2.240646866706606,0.2945638432364096,0.8261140542224992,46.797738810158826,1.971,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3378,1.8126676230275058,2.1586126664777963,0.3211009174311927,0.8177981005979599,43.604822942998595,2.057,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3390,1.8112127393564519,2.1545553588731208,0.32324621733149933,0.8173719376391982,42.424674502953046,1.955,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3393,1.8206010255078862,2.1815014096354246,0.32510288065843623,0.8201754385964912,42.90074223379505,2.022,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3423,1.6978166919234439,1.8639799148005476,0.26956521739130435,0.7826649417852523,43.520675076569184,1.881,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3428,1.817946728730282,2.1734788075447242,0.31868131868131866,0.8193473193473193,48.00004856252399,2.037,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3435,1.5313832370878084,1.5256973135020118,0.21121495327102804,0.7289659601798331,40.67865201316559,1.839,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3450,1.7603593161402493,2.0166206257996713,0.3442622950819672,0.801980198019802,44.145349485400146,2.291,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3455,1.6105458429366462,1.676058729284663,0.2677165354330709,0.7549407114624506,41.59716469510797,1.88,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3479,1.849732413437359,2.2685691523658282,0.32670454545454547,0.828819068255688,43.61352727820583,2.103,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3485,1.848153730218538,2.2633081876937173,0.3068181818181818,0.8283141007599212,49.37335717303866,2.337,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3502,1.7853047417005907,2.082483817417642,0.28536585365853656,0.8095547611309717,44.90657980716468,1.893,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3505,1.5690837054273319,1.5953096508717501,0.2532188841201717,0.7414561664190193,38.47007289013582,1.877,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3514,1.829248835279852,2.206774206226032,0.3100558659217877,0.8227484750627916,43.43457440011334,1.853,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3528,1.7613121383253154,2.0193485826339788,0.3140495867768595,0.8023025009924574,40.26727398900696,1.967,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3534,1.6344224706219548,1.7249499284713574,0.26424870466321243,0.7626211969241057,41.70778045142039,1.852,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3541,1.624628179445153,1.7047429116810873,0.24833702882483372,0.7594891805604824,40.32451283747881,1.881,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3542,1.7272092210967516,1.933886894154631,0.31125827814569534,0.7918334667734187,39.575833500734035,2.176,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3546,1.669938225275677,1.8010986855435576,0.25877192982456143,0.7739130434782608,42.31825590225448,1.908,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3554,1.9615287269045811,2.6606010435446255,0.28160919540229884,0.8611111111111112,51.666666666666664,2.289,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3556,1.6669048810119347,1.7946769004845962,0.2148997134670487,0.7729908864954432,37.9789546222707,2.076,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3561,1.8308992671053337,2.2113743428737838,0.2966507177033493,0.8232110643415514,47.47580324930972,2.074,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3565,1.8147958260449966,2.164645520972015,0.31450577663671375,0.8184291057463448,44.384218563938376,2.092,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3581,1.8632341587980283,2.3106370173000634,0.31614654002713705,0.8327803583278036,45.719565826927834,1.935,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3583,1.891170218281744,2.401832413290805,0.3333333333333333,0.8409221902017291,49.535956143074955,1.858,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3609,1.5896318178543123,1.6349119421265188,0.2481012658227848,0.748198389147944,36.33964992740191,1.851,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3615,1.722272463019185,1.9218320406036746,0.2942643391521197,0.7902927010003705,41.057208030183816,1.84,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3622,1.8578196441359554,2.2934351866200666,0.2883116883116883,0.8311768330252619,47.355201356367985,2.479,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3623,1.914683162720593,2.483817776717069,0.3373676248108926,0.8477580813347236,45.471771027478034,2.235,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3628,1.878674770430072,2.360672201667224,0.3313161875945537,0.8373205741626795,43.64520943036126,2.028,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3632,1.6184658212186822,1.6921666356356642,0.2254335260115607,0.7575099529496924,39.817939820182886,1.844,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3650,1.6649830435096327,1.7904775049948627,0.27851458885941643,0.7723849372384938,37.760066130003786,1.925,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3680,1.6953281742619661,1.8582681766581963,0.2361111111111111,0.7818902842035691,43.0110731373404,1.883,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3685,1.593293732304447,1.6418112473578932,0.2720379146919431,0.7493472584856397,41.47892604061765,1.903,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3709,1.6397136133780603,1.7358999460600686,0.2607502287282708,0.764294049008168,44.74874756237765,1.953,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3724,1.9561683762120956,2.639452436162302,0.32941176470588235,0.8596059113300493,48.989995962783034,2.224,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3739,1.5385337023312537,1.538500227002083,0.22258064516129034,0.7313266443701226,43.80640495209806,2.065,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3760,1.6550031040126418,1.7685325945837675,0.24301075268817204,0.7691803278688525,42.479372043149695,1.853,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3782,1.622744199369808,1.70082291986062,0.26153846153846155,0.7588747488278633,41.468182753093224,2.085,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3789,1.827750419394989,2.2020969156998116,0.27722772277227725,0.8222763237979306,47.1358740971461,1.934,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3795,1.6254616614299102,1.706362278565422,0.25918570009930486,0.7597423510466988,42.33476356517375,1.907,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3798,1.887226109607232,2.388549764065167,0.295,0.8397727272727272,49.82336983603359,2.042,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3805,1.686361001996265,1.8379344696225905,0.28,0.7791000371885459,40.400675463536544,2.01,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3809,1.7106794233628548,1.8941849664817656,0.26126126126126126,0.7866963953920476,40.809757032417686,1.892,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3810,1.75025113978827,1.991215208080594,0.3142857142857143,0.798941798941799,38.048423616262205,1.956,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3819,1.5799309134152555,1.615899833168842,0.21237113402061855,0.7449933244325768,40.77775251449633,1.838,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3821,1.6943864817315168,1.855784928770941,0.23089700996677742,0.7815522528898325,50.8849939945365,2.154,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3825,1.754533243787777,2.0017416547185527,0.2860696517412935,0.8002088409328229,42.891492458348424,1.991,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3838,1.6724354001312882,1.8066529200271508,0.2590909090909091,0.7747062888735314,41.67603027706043,1.926,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3844,1.6372212225312175,1.7307488436895524,0.23692307692307693,0.7635092180546726,42.82463241835619,1.888,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3850,1.6442988296306678,1.7459187326669283,0.2336448598130841,0.7658098735210118,37.91338988535501,1.972,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3883,1.815744577138679,2.167065365650515,0.271523178807947,0.8186813186813187,49.39301903781879,1.941,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3917,1.84935536055689,2.266967542397219,0.26066350710900477,0.828665568369028,50.00912602053476,2.283,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3941,1.8827591364610856,2.3736394737685105,0.3302646720368239,0.8384679433805162,50.3290339362136,2.334,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3975,1.8279266572637518,2.202677451312083,0.28297055057618437,0.8223350253807107,46.16808839216545,2.038,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3981,1.6956594966555991,1.8588508162934774,0.2674743709226468,0.7819694868238558,46.95073996601597,1.998,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4008,1.5549962390788634,1.5688437736330587,0.2403560830860534,0.7368060315284441,39.80116791987585,2.075,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4027,1.5863570391872277,1.6283280061872238,0.23711340206185566,0.747095010252905,40.41224681223317,1.85,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4034,1.6276697228257988,1.710873882957731,0.2298507462686567,0.7604456824512534,43.22516676408235,1.992,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4050,1.6737011872898224,1.80962505200644,0.22993197278911565,0.7751291219705999,38.88800479536897,1.902,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4053,1.7409933543196923,1.9678010609296073,0.2847124824684432,0.7960815673730508,39.81203838840388,2.107,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4057,1.8501685727507104,2.269960350316299,0.32751091703056767,0.828952239911144,43.081597755434416,1.937,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4062,1.7586008072266,2.0122299732531554,0.2756324900133156,0.8014598540145985,41.95242352255777,1.857,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4063,1.7222382775810998,1.921908521346044,0.2344931921331316,0.790302527973477,38.82147499574714,1.934,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4067,1.6705457734601634,1.8026186469580225,0.2608695652173913,0.7741305197342712,39.16059958164062,1.902,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4087,1.6552511415525115,1.7690413553612432,0.24239244491080797,0.7692553531479706,43.0301944572316,1.872,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4089,1.7410101564644522,1.967516444125263,0.2809734513274336,0.7960464386570443,44.939624106938425,2.032,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4116,1.827400281845475,2.201259442079613,0.29120879120879123,0.8221915920055134,44.29163734301493,2.333,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4118,1.635667396061269,1.7276363393971712,0.2140266021765417,0.7630331753554502,39.962838187733325,1.845,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4124,1.815058790196912,2.1650584999203235,0.2910602910602911,0.8184721852541922,50.16773833507587,2.044,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4151,1.8203883495145632,2.180527570547007,0.24330900243309003,0.82007520971941,48.21735392526769,1.929,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4153,1.713442683890154,1.9003552026445896,0.27702089009990916,0.7875066737853711,48.199011272710194,1.855,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4164,1.574905074214705,1.606463273029335,0.24641148325358853,0.7433808553971487,36.8330023362174,1.84,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4175,1.7633167147730255,2.0241452586564925,0.29108485499462944,0.8028673835125448,46.455435923923055,1.994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4209,1.7738437271139653,2.0518078827369384,0.2986111111111111,0.80608,45.061241882575764,1.974,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4213,1.8587426886680296,2.2961118476627638,0.2754285714285714,0.8314278117521936,50.98896711396603,2.264,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4268,1.7236313021961027,1.925052512928585,0.2742927429274293,0.7907059240865555,41.98194260380208,2.077,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4270,1.6952409104345256,1.85810251740556,0.26857142857142857,0.78186775732788,42.35096970920686,1.896,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4271,1.529635457644899,1.5225420493630224,0.2140921409214092,0.7283796440836715,41.222684406127726,1.885,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4293,1.836032655211008,2.2269958335431177,0.29253731343283584,0.8247689463955638,42.895914950126695,1.866,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4302,1.7940968426467752,2.1066320655490687,0.2979591836734694,0.8122270742358079,42.578055729381575,2.037,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4311,1.9549335578137215,2.634730747336562,0.3486238532110092,0.8592666005946482,47.27528348034182,2.429,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4318,1.830035708013815,2.208955869050979,0.3111395646606914,0.8229680816057914,45.36786497176261,1.984,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4350,1.8222978614090297,2.186412686149051,0.32608695652173914,0.8206796818510484,43.161821993538226,2.272,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4360,1.606928313976772,1.6688229247768975,0.28529698149951316,0.7537739013753774,41.154950569651675,1.915,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4382,1.6602992677491246,1.7801137131535676,0.2619047619047619,0.770879526977088,40.10055726887352,1.891,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4396,1.6480921798262183,1.7540707435317195,0.2171344165435746,0.7670329670329671,36.585140801594946,1.99,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4405,1.7556977360490647,2.0050462609256168,0.26782884310618066,0.8006042296072508,38.53726567780141,1.987,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4409,1.9219086541116694,2.5095688012534683,0.3147632311977716,0.8498168498168498,48.64041642389701,2.416,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4426,1.8132347151133361,2.1600732139888836,0.29310344827586204,0.8179511576276562,45.92925032614538,1.883,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4428,1.7239992646720896,1.9256100141098693,0.21850393700787402,0.7907773386034256,48.714708180885985,2.058,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4430,1.7832832265017866,2.077013725678433,0.2413793103448276,0.808941781923448,45.10530546994968,2.011,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4439,1.6746598260093686,1.8113072183349277,0.2512908777969019,0.7753679318357862,48.2538070964651,2.06,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4451,1.7870491496916465,2.0873287018085964,0.2719891745602165,0.8100953053300388,43.11807887339647,1.901,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4452,1.601337212269688,1.657593259392255,0.23191094619666047,0.7519472738166567,43.4440750537954,1.937,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4454,1.8739898567686564,2.345055147436876,0.33584905660377357,0.8359229334990678,47.41975001107125,2.207,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4457,1.921498456891457,2.5084439205951905,0.3449367088607595,0.8497277676950998,44.60059085005745,2.367,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4464,1.8910423547134827,2.401595243768598,0.29929078014184396,0.840901771336554,46.85717154246234,2.012,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4468,1.8231875191189966,2.18892313630021,0.3281653746770026,0.8209366391184573,44.23926929390225,1.991,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4480,1.5051725245775236,1.4795869914870197,0.24948453608247423,0.7202152190622598,36.73803642715101,2.112,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4485,1.8661460225208861,2.320299721998368,0.2756183745583039,0.8336713995943205,41.390756530490336,2.196,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4508,1.8630132868394156,2.3099582011216837,0.3224489795918367,0.8327175008397716,45.43464190000614,2.085,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4527,1.9335234603109932,2.5528086044131113,0.302491103202847,0.853183520599251,44.08573533383666,2.489,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4563,1.5765078977861804,1.6094039097167276,0.23850267379679144,0.7438848920863309,39.22185560162257,1.881,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4613,1.8588869407104356,2.2970728920016943,0.3399715504978663,0.831517792302106,43.636862219593915,1.943,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4640,1.5729094494483826,1.6024250492414407,0.26768128916741274,0.74268637936458,41.87460497341765,1.966,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4642,1.887460097572728,2.389622360817496,0.30824891461649784,0.8398659966499162,45.88620766201256,2.32,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4649,1.606696487304302,1.6681450320995161,0.22928399034593724,0.7536641810233994,46.9998905805065,1.918,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4686,1.704621717149121,1.8795600408236208,0.2879045996592845,0.7847579814624099,48.90748743799281,2.026,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4717,1.946375055792897,2.6014702879926856,0.3492822966507177,0.8568421052631578,45.742851037649935,2.217,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4736,1.7013787034320915,1.8722813232690143,0.23261390887290168,0.7837837837837838,42.64244808144085,1.84,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4748,1.583949313621964,1.6234238965856187,0.2433234421364985,0.746268656716418,47.316022340738385,1.868,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4757,1.636713735558408,1.7297998514388675,0.28293736501079914,0.7633642195295794,40.43669321584493,1.839,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4758,1.8635514018691588,2.312099032335839,0.3150684931506849,0.8329156223893066,40.753328097767394,2.06,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4766,1.6787028678563989,1.820786155023826,0.2635761589403974,0.7767068273092369,38.75759285631738,1.867,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4788,1.6289023162134944,1.7136570207433193,0.2772511848341232,0.7608780870246962,38.42999306420619,1.896,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4794,1.7753760736487447,2.055658252121864,0.2703252032520325,0.8065211533279439,49.13163758628992,2.343,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4795,1.8030148511696091,2.1313651129846103,0.2900552486187845,0.8149081742888009,42.94341856927038,1.995,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4803,1.767849699279462,2.0361148001326916,0.28992628992628994,0.8042668472739587,43.70507707664696,1.999,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4831,1.5400696022040696,1.5413075593774628,0.21314237573715247,0.7318403674992823,43.19098397531214,1.86,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4839,1.632304457929189,1.720380191090014,0.2521891418563923,0.7619180373571229,45.63246646957643,2.011,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4858,1.5581632023684697,1.5747866828915251,0.2520833333333333,0.737860533041256,38.61626778025523,2.036,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4888,1.7667292057535962,2.033416045191593,0.31868131868131866,0.8039525691699605,40.43809498099162,2.006,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4904,1.7900965261493154,2.0954320128869295,0.3076923076923077,0.810994441012971,46.14836294062945,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4906,1.8955982258155073,2.4170000480045712,0.30398899587345257,0.8422201434362332,47.695247220464914,2.256,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4922,1.6745444368430873,1.8113779813191526,0.27610208816705334,0.775377969762419,40.867641807036655,1.842,"{""type"":""MultiPoint"",""coordinates"":[]}"
