system:index,B8,GVI,NLI,RDVI,SGI,estimatefCOVER,.geo
2_6518,1482.0,4.16376306620209,0.9998215358840348,31.393879743346318,7.561224489795919,0.355,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6535,1886.0,2.81010101010101,0.9997835486274874,31.49721283790969,4.898701298701298,0.362,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6540,1478.0,3.9764309764309766,0.999843453543008,32.18587051431263,8.64327485380117,0.365,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6554,1478.0,4.061643835616438,0.9998553538749141,32.63489964465382,9.354430379746836,0.371,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6568,1380.0,4.149253731343284,0.9998508827844175,31.733159781177893,9.71830985915493,0.371,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6577,1488.0,4.23943661971831,0.9998482598658184,32.43723035407737,8.857142857142858,0.372,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6590,1918.0,3.3590909090909093,0.9998363696903392,34.32664580158367,6.372093023255814,0.367,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6619,1986.0,2.3604060913705585,0.9997637313412404,30.696110885436735,4.261802575107296,0.37,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6632,1356.0,4.276264591439689,0.9998488206104276,31.475307516807394,9.755395683453237,0.359,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6639,1490.0,4.379061371841155,0.99983875900281,32.090355135930636,8.324022346368714,0.356,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6679,1704.0,3.0283687943262407,0.9997520640666452,29.58315045254096,4.733333333333333,0.357,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6704,1470.0,4.13986013986014,0.9998482229124173,32.308526448492664,8.963414634146341,0.37,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6719,1566.0,4.53356890459364,0.999860551993923,33.4714324098143,9.157894736842104,0.359,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6738,1592.0,3.7522388059701495,0.9997972163405755,31.046511627906977,6.19455252918288,0.357,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6774,2024.0,3.685185185185185,0.9998061983810974,33.066646930081646,5.0982367758186395,0.364,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6783,1992.0,2.376271186440678,0.9997727109510737,31.17747252884592,4.416851441241685,0.368,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6790,2250.0,2.8461538461538463,0.9997831346289557,32.15162030291621,4.098360655737705,0.364,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6810,1648.0,3.552486187845304,0.9998306416399191,32.721140818177844,7.165217391304348,0.367,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6842,1336.0,4.301587301587301,0.9998285761343246,30.657546506921307,8.732026143790849,0.359,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6855,1506.0,3.8896103896103895,0.9998298231792293,31.854297856591238,7.803108808290156,0.355,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6909,1476.0,4.655172413793103,0.9998558795409993,32.640116725293495,9.401273885350319,0.371,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6913,1650.0,3.7142857142857144,0.9998361933990347,32.97274352051435,7.3991031390134525,0.371,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6951,1938.0,2.8993963782696177,0.999746028095043,29.72977677900042,4.062893081761007,0.359,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6969,1488.0,3.8469055374592838,0.999835615893956,31.958393610375484,8.175824175824175,0.362,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6979,1382.0,4.315384615384615,0.9998324681008793,31.11924265296993,8.6375,0.367,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7001,1866.0,3.5291262135922334,0.99982884648851,33.70679270276006,6.261744966442953,0.355,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7004,2136.0,2.150442477876106,0.9997457855183652,29.85689974603478,3.682758620689655,0.356,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7007,1484.0,4.2811387900355875,0.9998447167601923,32.27496106554549,8.678362573099415,0.364,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7014,1632.0,4.021538461538461,0.9998595891066676,33.88063158002935,8.727272727272727,0.372,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7033,1732.0,3.3848101265822788,0.9997900097295492,31.31921938182462,5.498412698412698,0.367,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7053,1920.0,2.404255319148936,0.9997488379687556,29.84678317339094,4.146868250539957,0.362,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7078,1558.0,4.353951890034364,0.9998475828912208,32.88681715213809,8.421621621621622,0.371,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7080,1648.0,3.7906976744186043,0.9998144436475667,32.02643644833042,6.5396825396825395,0.362,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7102,2226.0,3.706131078224101,0.9997808548235851,31.98325333735094,4.099447513812155,0.372,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7199,1892.0,2.5430711610486894,0.9997910636702739,31.889067426928985,5.0588235294117645,0.366,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7210,1428.0,4.429657794676806,0.9998391642819175,31.679297489799804,8.707317073170731,0.359,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7230,1530.0,4.406360424028269,0.9998522045233105,32.883082621989736,8.84393063583815,0.371,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7237,1404.0,4.1054545454545455,0.999846806809691,31.775023053212006,9.298013245033113,0.365,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7280,1510.0,3.8867313915857604,0.9998386165933717,32.217127888715886,8.206521739130435,0.365,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7283,1600.0,3.2105263157894735,0.9997961145367601,31.038976381466615,6.130268199233717,0.37,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7310,1526.0,3.9385113268608416,0.9998316781686585,32.05051906534001,7.785714285714286,0.367,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7337,1434.0,3.5814696485623,0.9998025828580653,30.425219018962924,7.064039408866995,0.369,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7354,1630.0,3.6839080459770113,0.9998246230053219,32.36607071530372,6.9957081545064375,0.357,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7387,1422.0,3.647058823529412,0.999797259442147,30.171493035808385,6.9365853658536585,0.368,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7393,1950.0,4.416666666666667,0.9998232897763669,33.757122316432934,5.803571428571429,0.359,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7447,1526.0,3.624242424242424,0.9997604075647661,29.351334399391977,5.469534050179211,0.359,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7468,1364.0,4.613168724279835,0.9998161949451461,30.4499268570978,7.976608187134503,0.356,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7480,1564.0,3.613569321533923,0.9998103279691031,31.43048326698838,6.741379310344827,0.362,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7491,1414.0,3.620915032679738,0.999845965342202,31.81980515339464,9.181818181818182,0.365,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7518,2196.0,2.282511210762332,0.9997590709676991,30.64676137400427,3.7796901893287433,0.366,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7543,1510.0,4.471014492753623,0.9998500178268285,32.65853658536585,8.830409356725147,0.361,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7556,2194.0,2.188953488372093,0.9997474162090663,29.961883946945825,3.6085526315789473,0.363,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7561,1446.0,4.003460207612457,0.9998335796163723,31.603094081997025,8.310344827586206,0.366,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7652,1876.0,3.32258064516129,0.9998232797404997,33.46493226969498,6.032154340836013,0.364,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7654,1354.0,4.128787878787879,0.9998243773987893,30.65025748388393,8.409937888198758,0.364,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7660,1534.0,4.363636363636363,0.999851274640074,32.873687725078724,8.765714285714285,0.365,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7661,1772.0,3.4079601990049753,0.9998274025517037,33.208289690385264,6.538745387453875,0.368,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7677,1900.0,3.7029702970297027,0.9997872802449822,31.72131272915649,4.947916666666667,0.359,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7693,1384.0,4.323076923076923,0.9998454795458769,31.578324853009434,9.35135135135135,0.368,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7695,1644.0,3.617977528089888,0.9998268571238305,32.53653635658023,7.0256410256410255,0.371,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7698,1402.0,4.519685039370079,0.9998423000988422,31.602551460777423,9.04516129032258,0.361,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7723,1702.0,3.0236406619385345,0.9998011799418175,31.697343864118977,5.909722222222222,0.369,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7737,1708.0,4.053254437869822,0.9998430159044084,33.60495851752205,7.458515283842795,0.37,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7748,1390.0,4.515873015873016,0.9997992023988068,30.050630676250442,7.164948453608248,0.369,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7750,2070.0,3.859154929577465,0.9998151819617594,33.71001280782387,5.2272727272727275,0.37,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7751,1408.0,4.293233082706767,0.9998557454906595,32.12067229452837,9.846153846153847,0.357,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7774,1634.0,3.9365558912386707,0.9998284763040763,32.55141686113223,7.135371179039302,0.358,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7777,1798.0,3.794666666666667,0.9998373061863549,33.81188505661876,6.836501901140684,0.369,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7779,1546.0,4.153333333333333,0.9998368413147912,32.37844320141168,7.9282051282051285,0.36,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7780,2008.0,2.631103074141049,0.9997768141660512,31.42508883518757,4.4622222222222225,0.37,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7802,1874.0,2.733067729083665,0.9997830454889833,31.440289375399665,4.918635170603674,0.361,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7819,1444.0,4.388059701492537,0.9998446265234033,31.99007473723137,8.91358024691358,0.366,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7841,1360.0,4.132075471698113,0.9998226800824321,30.636468070797886,8.292682926829269,0.359,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7851,1484.0,4.064846416382252,0.9998637853329495,33.00120542288607,9.893333333333333,0.361,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7868,1416.0,4.686746987951807,0.9998414135142616,31.67342283817324,8.90566037735849,0.356,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7875,1690.0,3.092009685230024,0.999800447068585,31.61497001602127,5.9298245614035086,0.368,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7897,1486.0,4.141868512110727,0.9998523790742356,32.57988270117492,9.116564417177914,0.369,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7900,1590.0,3.953271028037383,0.9998259713960258,32.201883888475386,7.2272727272727275,0.358,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7908,1660.0,3.9258160237388724,0.9998439663039791,33.37084555916037,7.72093023255814,0.355,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7912,1788.0,2.6267748478701827,0.9997835667080559,31.21533879073005,5.167630057803469,0.369,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7944,1580.0,4.448275862068965,0.9998630121074065,33.67192303557614,9.239766081871345,0.37,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7949,2002.0,2.1577287066246056,0.9997370607836138,29.330374325034768,3.7988614800759013,0.359,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7951,1550.0,3.967948717948718,0.999844340939956,32.70362894234902,8.288770053475936,0.366,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7985,1508.0,4.347517730496454,0.9998364295921732,32.11994198256591,8.10752688172043,0.37,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7987,1340.0,4.317460317460317,0.9998307115904647,30.756154160862764,8.81578947368421,0.357,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7995,2260.0,2.3333333333333335,0.9997662580358588,31.112658997223203,3.7855946398659968,0.357,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8010,2026.0,3.689814814814815,0.9998362976770835,34.77336810766578,6.029761904761905,0.363,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8011,1446.0,4.109540636042403,0.9998421868880258,31.915478460507664,8.763636363636364,0.369,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8039,1722.0,3.1594202898550723,0.9997835180342628,30.99587865171869,5.364485981308412,0.369,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8047,1530.0,4.204081632653061,0.9998419536240675,32.47807064599585,8.27027027027027,0.361,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8054,1614.0,3.7470588235294118,0.9998326433068454,32.61539808341664,7.4036697247706424,0.36,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8090,1578.0,3.91588785046729,0.999841784923067,32.77890939931423,8.01015228426396,0.368,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8091,2088.0,2.9620493358633775,0.9998137678749585,33.68044080803064,5.142857142857143,0.366,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8098,1658.0,3.37467018469657,0.9998232217508539,32.45378699587288,6.823045267489712,0.364,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8146,1958.0,3.148305084745763,0.9997511893488177,30.012735147720676,4.10482180293501,0.372,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8151,1414.0,4.5234375,0.9998489657907516,31.92612278830503,9.364238410596027,0.37,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8181,1474.0,4.153846153846154,0.9998490454888533,32.367886827534754,8.987804878048781,0.37,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8203,1956.0,3.109243697478991,0.9997971943829116,32.38674148306348,5.041237113402062,0.372,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8209,1522.0,3.941558441558442,0.9998333820381521,32.091714415262814,7.8860103626943,0.366,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8245,1566.0,3.474285714285714,0.9998303815924885,32.24207339029351,7.528846153846154,0.355,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8253,1678.0,3.4041994750656164,0.999808235503847,31.90128511183284,6.214814814814815,0.358,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8254,1354.0,4.526530612244898,0.9998221959455221,30.578696683102415,8.306748466257668,0.366,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8261,2286.0,2.8680203045685277,0.9997864668179768,32.402531546669486,4.096774193548387,0.369,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8293,1506.0,3.953947368421052,0.9998421666376424,32.32741438884727,8.41340782122905,0.367,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8315,1498.0,3.9438943894389435,0.9998297830625236,31.802463496223936,7.842931937172775,0.365,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8332,1808.0,3.4641975308641975,0.9998329834448664,33.64901375764356,6.622710622710622,0.367,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8335,1572.0,4.188118811881188,0.9998535222437802,33.22279542373363,8.685082872928177,0.372,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8342,1538.0,4.126666666666667,0.9997954081818128,30.718146011470523,6.355371900826446,0.36,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8358,1628.0,3.4972375690607738,0.9998030668007221,31.45230913831837,6.237547892720307,0.362,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8361,1650.0,4.4635761589403975,0.9998442729161219,33.32491479800522,7.783018867924528,0.37,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8364,1718.0,3.1298076923076925,0.9998143504399691,32.353593619261545,6.2700729927007295,0.369,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8365,1824.0,2.633466135458167,0.9997403384255853,29.30688685311486,4.222222222222222,0.363,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8391,1390.0,3.8432055749128917,0.999812656647765,30.502694729180334,7.679558011049724,0.366,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8407,2078.0,3.2757201646090532,0.9998272531137857,34.439174083393866,5.571045576407506,0.367,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8421,1536.0,4.647058823529412,0.9998635279218905,33.37811272311517,9.540372670807454,0.371,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8441,2100.0,2.595890410958904,0.9997719081020917,31.30169331857408,4.174950298210735,0.362,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8450,1856.0,2.8189300411522633,0.9997857830167731,31.524336951389145,5.029810298102981,0.356,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8456,1582.0,3.152230971128609,0.9998010366072666,31.152003090640214,6.353413654618474,0.367,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8463,1512.0,4.05685618729097,0.9998232988357842,31.642142850962227,7.485148514851486,0.362,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8475,1380.0,4.287356321839081,0.9998508827844175,31.733159781177893,9.71830985915493,0.366,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8485,1626.0,3.645714285714286,0.9998320788412532,32.65999578498633,7.324324324324325,0.368,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8490,1420.0,3.8965517241379306,0.9998393305040956,31.628413029203525,8.765432098765432,0.369,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8502,1452.0,3.955631399317406,0.9998330550918197,31.624485894763698,8.25,0.364,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8505,1470.0,3.8675496688741724,0.9998426705289509,32.10121189111166,8.647058823529411,0.357,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8525,1630.0,3.670487106017192,0.9998329019141763,32.717654628748186,7.342342342342342,0.359,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8530,1468.0,4.205673758865248,0.9998311066320342,31.659131479884376,8.065934065934066,0.357,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8539,1822.0,3.4330900243309,0.999813252674553,32.74599498591027,5.877419354838709,0.368,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8544,1916.0,3.1204301075268814,0.9998109714460657,32.982279418410634,5.521613832853026,0.371,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8561,1936.0,2.5588235294117645,0.9997764448054763,31.260082874431863,4.620525059665871,0.369,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8564,1416.0,3.899653979238754,0.999816480820251,30.8,7.695652173913044,0.362,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8566,1688.0,3.822857142857143,0.9998462922209476,33.63926121547901,7.707762557077626,0.363,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8569,1708.0,3.37948717948718,0.9998327339633687,33.13608305156178,7.0,0.357,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8576,1570.0,4.11400651465798,0.9998369235175354,32.5307568489143,7.810945273631841,0.358,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8584,1876.0,3.6093366093366095,0.9998306661355568,33.843652643989664,6.295302013422819,0.356,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8593,1514.0,3.4660766961651914,0.9998246377045512,31.705358184529782,7.532338308457711,0.361,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8602,1318.0,4.468879668049793,0.9998434316106973,30.998114154822925,9.691176470588236,0.367,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8604,1422.0,4.733870967741935,0.999839782103661,31.65869118066518,8.777777777777779,0.372,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8605,1938.0,2.8452380952380953,0.9997891508529806,31.91787340462271,4.893939393939394,0.359,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8615,1884.0,3.4018691588785046,0.9998422417892485,34.48067314746629,6.728571428571429,0.37,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8629,2152.0,2.459807073954984,0.9997581862587614,30.57019583117423,3.842857142857143,0.369,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8633,1598.0,3.631884057971014,0.9998159633398973,31.835716114339576,6.8,0.367,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8640,2012.0,3.1570247933884295,0.9998127712254568,33.39614951120596,5.308707124010554,0.365,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8643,1758.0,4.037249283667622,0.999851170928894,34.270083626842,7.643478260869565,0.362,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8681,1628.0,3.573033707865169,0.999830227694843,32.592671645756425,7.235555555555556,0.356,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8691,2204.0,3.60125260960334,0.9998007451472798,33.17522024184976,4.553719008264463,0.369,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8756,1714.0,3.657608695652174,0.9998216509000163,32.66428425034053,6.541984732824427,0.37,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8762,1826.0,3.961956521739131,0.9998524526153973,34.710607237935996,7.4227642276422765,0.365,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8774,1336.0,4.118773946360153,0.9998140120623261,30.189150704179813,8.048192771084338,0.368,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8776,2082.0,2.19815668202765,0.9997513414987741,30.139248242519077,3.862708719851577,0.368,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8781,1766.0,3.022779043280182,0.9997954521773282,31.689508359202446,5.536050156739812,0.37,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8791,1598.0,3.097435897435897,0.9997791600721411,30.35127674415032,5.666666666666667,0.355,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8796,1672.0,3.7908309455587395,0.9998247389235894,32.59214296412959,6.8244897959183675,0.368,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8810,1836.0,3.4347826086956523,0.9998386315959336,34.06445503415831,6.75,0.365,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8865,1744.0,3.8988764044943824,0.9998428549120169,33.796765847412544,7.297071129707113,0.366,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8905,1428.0,4.348314606741573,0.9998273968303781,31.260948206876535,8.113636363636363,0.365,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8914,1484.0,3.9139072847682117,0.9998192925621636,31.322835500112095,7.457286432160804,0.36,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8952,1576.0,4.100323624595469,0.9998389678483206,32.65103505388597,7.88,0.359,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8968,1824.0,2.4350282485875705,0.9997427423901636,29.41719268688405,4.261682242990654,0.36,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8977,1826.0,3.0398230088495577,0.999816468750806,32.919254218639956,5.967320261437909,0.371,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8981,1378.0,3.956834532374101,0.999849396559396,31.666666666666668,9.636363636363637,0.369,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9013,1750.0,3.8476454293628812,0.9998537249846868,34.346379123064025,7.8125,0.37,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9094,1490.0,4.068027210884353,0.9998432625883111,32.261104230231275,8.563218390804598,0.372,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9138,1882.0,2.3075571177504393,0.9997583526425381,30.252301261255013,4.397196261682243,0.358,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9170,1980.0,2.7714285714285714,0.9997923896789614,32.196044065323015,4.864864864864865,0.367,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9173,2054.0,3.333333333333333,0.9998094478775954,33.33464709680311,5.109452736318408,0.369,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9175,2072.0,3.254620123203286,0.9998234566489417,34.19678693441983,5.467018469656992,0.355,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9187,1440.0,3.8979591836734695,0.9998389404402712,31.755610414249333,8.622754491017965,0.365,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9198,1368.0,4.221374045801527,0.9998343644591011,31.082135486828065,8.825806451612904,0.369,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9208,1396.0,3.898245614035088,0.9998204198993222,30.80545100440793,7.977142857142857,0.361,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9223,1370.0,3.807017543859649,0.9998060819932214,30.15578110446849,7.527472527472527,0.355,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9231,1478.0,4.514925373134329,0.9998388765299864,32.01424259827921,8.397727272727273,0.37,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9237,2174.0,2.854609929078014,0.999782516253102,32.01794511713407,4.229571984435798,0.359,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9263,1542.0,4.298969072164948,0.9998292659233706,32.05404640786368,7.596059113300493,0.359,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9273,1576.0,4.306397306397306,0.9998429933360735,32.815905922827355,8.082051282051282,0.359,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9280,2020.0,2.4827586206896552,0.9997637765561465,30.74770337748184,4.190871369294606,0.367,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9298,1484.0,4.030508474576271,0.9998174765727549,31.255518207152253,7.383084577114428,0.364,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9305,1852.0,4.716049382716049,0.9998180872574788,33.10488569021078,5.935897435897436,0.367,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9340,1510.0,3.4940476190476186,0.9997754736541137,29.840231418313895,5.8984375,0.365,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9350,1650.0,4.030487804878049,0.9998376623972857,33.036599240296766,7.46606334841629,0.366,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9374,1434.0,3.9448275862068964,0.9998307829207451,31.421544087390433,8.241379310344827,0.359,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9382,1572.0,4.3108108108108105,0.9998494762014591,33.05626602551305,8.451612903225806,0.37,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9392,1548.0,3.593471810089021,0.9998038838508365,31.094892125891153,6.587234042553192,0.359,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9397,1780.0,3.6719160104986877,0.9998251636250712,33.13918585723713,6.425992779783393,0.369,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9439,1646.0,4.24203821656051,0.9998619673054431,34.07799692650142,8.802139037433156,0.362,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9465,2032.0,2.4735042735042736,0.9997714006745617,31.17506991211983,4.305084745762712,0.359,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9477,1500.0,4.7251908396946565,0.9998497890602883,32.5799105155787,8.875739644970414,0.369,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9488,1526.0,4.086666666666667,0.999851428753002,32.82472581871131,8.820809248554914,0.361,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9494,1412.0,4.02491103202847,0.9998124308213273,30.63457480092176,7.550802139037433,0.361,"{""type"":""MultiPoint"",""coordinates"":[]}"
