system:index,EVI2,GNDVI,GVI,MSR,RDVI,estimatefAPAR,.geo
0_16,0.5149156939040207,0.36338028169014086,1.1415929203539825,0.3719410418171118,15.589619542217415,0.064,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_48,1.6757310354569854,0.7008613938919342,4.68586387434555,1.8154941483281533,27.136446964993265,0.33,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_52,1.7848154362416109,0.6816976127320955,4.283333333333333,2.083828789021855,26.249933170138302,0.315,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_61,1.6589861751152073,0.6746203904555315,4.1466666666666665,1.7784887978899608,27.871263685910286,0.323,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_65,1.7606652205350688,0.6664127951256664,3.9954337899543377,2.0193818351885655,27.954363845205194,0.323,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_71,0.9102169506793785,0.5071868583162218,2.058333333333333,0.7169132664927004,21.876607628762464,0.208,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_74,1.669045353631462,0.6652286453839517,3.9742268041237114,1.8009870501815164,25.526874535074047,0.306,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_124,1.0746311454043065,0.5517941773865944,2.4622356495468276,0.8879992619341153,30.438034352829924,0.312,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_129,1.7485067370468121,0.6651982378854625,3.973684210526316,1.9881656343428682,28.357760302770274,0.332,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_138,0.7325943886387253,0.5031185031185031,2.0251046025104604,0.5524174696260025,18.703270214471654,0.153,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_152,0.6936913950373159,0.4579971523493118,1.6900175131348512,0.5186527932039984,18.540036947839344,0.147,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_154,1.062824752007558,0.5694974003466204,2.6457326892109503,0.8749741199042078,30.041237132867504,0.285,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_209,1.7031897526058017,0.6846416382252559,4.341991341991342,1.8778254281020719,29.175522878147437,0.339,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_222,1.7492225677476678,0.6888888888888889,4.428571428571429,1.990180006385608,27.47510976874767,0.296,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_234,1.2476034735536259,0.6140845070422535,3.1824817518248176,1.095424681944247,23.593709182881707,0.201,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_249,1.7017790262172285,0.6843177189409368,4.335483870967742,1.875760768909681,23.877812840848037,0.291,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_255,1.7820277554765453,0.6828087167070218,4.305343511450381,2.075025579231036,31.70546995368046,0.333,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_260,1.7026679720964386,0.6823920265780731,4.297071129707113,1.87654476828044,29.546358743685676,0.33,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_263,1.781369482099409,0.6672727272727272,4.0109289617486334,2.074672055264217,25.751046013874436,0.29,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_264,0.9604395033508234,0.5280898876404494,2.238095238095238,0.7669044171975448,27.59309149451819,0.222,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_273,1.7143781335921073,0.6862401402278703,4.374301675977653,1.9049262454024662,25.851736260026954,0.32,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_276,1.7900555684186157,0.6913655848132272,4.48015873015873,2.0968173626770077,31.676324095398467,0.331,"{""type"":""MultiPoint"",""coordinates"":[]}"
