system:index,B2,B3,B4,B8,LAI,.geo
6_1448,855.0,1070.0,1194.0,1474.0,1.169103980064392,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1468,785.0,987.0,1173.0,1456.0,1.1765997409820557,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1474,737.0,912.0,1091.0,1410.0,1.2638803720474243,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1489,670.0,886.0,1148.0,1564.0,1.2448067665100098,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1492,855.0,1172.0,1436.0,2300.0,1.2930022478103638,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1508,1056.0,1383.0,1541.0,1974.0,1.2873579263687134,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1517,839.0,1026.0,1238.0,1563.0,1.2098650932312012,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1571,850.0,1103.0,1236.0,1572.0,1.16725492477417,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1576,515.0,769.0,855.0,1168.0,1.1478506326675415,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1586,1040.0,1321.0,1421.0,1732.0,1.3087395429611206,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1601,981.0,1275.0,1378.0,1745.0,1.2935848236083984,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1603,814.0,1015.0,1164.0,1471.0,1.1546642780303955,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1612,780.0,997.0,1167.0,1513.0,1.2566771507263184,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1624,925.0,1182.0,1295.0,1617.0,1.27103853225708,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1628,837.0,1088.0,1264.0,1611.0,1.2030463218688965,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1630,819.0,1034.0,1140.0,1475.0,1.1448850631713867,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1680,977.0,1267.0,1228.0,1632.0,1.3156936168670654,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1692,962.0,1336.0,1489.0,2136.0,1.1709853410720825,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1697,1168.0,1523.0,1711.0,2386.0,1.2656537294387817,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1700,779.0,1005.0,1222.0,1642.0,1.2286996841430664,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1704,906.0,1100.0,1278.0,1496.0,1.1670407056808472,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1712,618.0,808.0,903.0,1284.0,1.1803370714187622,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1719,672.0,835.0,1143.0,1611.0,1.223840355873108,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1720,647.0,877.0,1020.0,1384.0,1.1467797756195068,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1722,596.0,782.0,963.0,1260.0,1.2605725526809692,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1735,869.0,1116.0,1255.0,1607.0,1.272182822227478,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1744,818.0,1031.0,1139.0,1474.0,1.16463041305542,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1749,1004.0,1384.0,1511.0,1872.0,1.2153706550598145,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1770,542.0,718.0,930.0,1303.0,1.1509734392166138,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1795,711.0,953.0,1210.0,1460.0,1.1530473232269287,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1803,1122.0,1459.0,1793.0,2200.0,1.2975715398788452,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1827,670.0,810.0,1307.0,2170.0,1.2738499641418457,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1835,739.0,993.0,1491.0,2455.0,1.3148472309112549,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1839,898.0,1169.0,1281.0,1560.0,1.2418324947357178,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1840,1026.0,1222.0,1667.0,2840.0,1.1506807804107666,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1855,746.0,924.0,1463.0,2757.0,1.155525803565979,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1862,688.0,905.0,1086.0,1439.0,1.2098042964935303,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1876,832.0,963.0,1030.0,1433.0,1.2958543300628662,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1915,1182.0,1548.0,1675.0,2055.0,1.1692081689834595,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1934,844.0,1137.0,1469.0,2025.0,1.2381958961486816,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1937,512.0,703.0,835.0,1186.0,1.3247122764587402,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1955,920.0,1198.0,1261.0,1734.0,1.180445909500122,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1960,998.0,1281.0,1415.0,1739.0,1.2098474502563477,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1983,543.0,698.0,917.0,1646.0,1.1881846189498901,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1997,621.0,857.0,1094.0,1489.0,1.1844675540924072,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2000,1063.0,1454.0,1470.0,1887.0,1.2139350175857544,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2001,630.0,869.0,1032.0,1354.0,1.1449304819107056,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2012,509.0,680.0,1127.0,1759.0,1.32570219039917,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2013,1046.0,1436.0,1589.0,1994.0,1.2309246063232422,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2016,812.0,978.0,1096.0,1423.0,1.187121868133545,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2017,896.0,1119.0,1250.0,1597.0,1.275073528289795,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2020,701.0,1053.0,1550.0,2297.0,1.2748661041259766,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2031,737.0,961.0,1089.0,1394.0,1.2029484510421753,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2033,549.0,840.0,1061.0,1627.0,1.278516411781311,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2043,1038.0,1418.0,1528.0,1969.0,1.2879276275634766,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2044,847.0,1140.0,1300.0,1687.0,1.24409019947052,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2050,854.0,1105.0,1229.0,1536.0,1.257492184638977,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2051,486.0,671.0,1011.0,1639.0,1.2516465187072754,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2068,662.0,907.0,1024.0,1361.0,1.1881743669509888,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2069,775.0,998.0,1143.0,1485.0,1.2734012603759766,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2090,741.0,979.0,1264.0,1767.0,1.3008309602737427,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2113,845.0,1071.0,1365.0,2024.0,1.232164978981018,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2119,844.0,1032.0,1153.0,1471.0,1.2281349897384644,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2120,1160.0,1595.0,1810.0,2597.0,1.3163714408874512,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2122,670.0,910.0,1034.0,1399.0,1.206874966621399,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2131,773.0,953.0,1226.0,1615.0,1.2938603162765503,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2145,1151.0,1536.0,1820.0,2716.0,1.2563656568527222,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2151,783.0,1021.0,1333.0,1824.0,1.2346985340118408,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2165,1023.0,1358.0,1481.0,1823.0,1.1810792684555054,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2168,862.0,1143.0,1364.0,1646.0,1.2527680397033691,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2203,544.0,750.0,929.0,1242.0,1.3200758695602417,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2208,755.0,1000.0,1150.0,1486.0,1.3059736490249634,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2282,912.0,1179.0,1248.0,1599.0,1.2982171773910522,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2293,551.0,713.0,814.0,1135.0,1.2734836339950562,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2306,819.0,906.0,1063.0,1384.0,1.3127813339233398,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2314,566.0,743.0,878.0,1202.0,1.1915442943572998,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2315,667.0,901.0,1030.0,1401.0,1.2056814432144165,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2321,733.0,934.0,1123.0,1431.0,1.2081414461135864,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2340,598.0,778.0,1053.0,1456.0,1.3033350706100464,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2362,770.0,929.0,1113.0,1458.0,1.153893232345581,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2375,874.0,1124.0,1283.0,1796.0,1.2846596240997314,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2403,831.0,1095.0,1149.0,1469.0,1.1523476839065552,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2420,763.0,949.0,1104.0,1373.0,1.213926076889038,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2428,599.0,737.0,907.0,1492.0,1.3132058382034302,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2434,1107.0,1491.0,1627.0,1951.0,1.169959306716919,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2439,837.0,1134.0,1297.0,1645.0,1.2282685041427612,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2459,861.0,1065.0,1167.0,1471.0,1.1838656663894653,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2460,806.0,1001.0,1205.0,1542.0,1.2544996738433838,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2483,1156.0,1583.0,1771.0,2566.0,1.2735230922698975,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2487,1077.0,1384.0,1626.0,2345.0,1.2033772468566895,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2489,860.0,1148.0,1259.0,1561.0,1.1921327114105225,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2510,877.0,1097.0,1195.0,1519.0,1.1938049793243408,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2515,978.0,1191.0,1550.0,2432.0,1.2757500410079956,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2534,950.0,1156.0,1227.0,1524.0,1.1452406644821167,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2540,707.0,867.0,1280.0,2269.0,1.1844078302383423,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2545,861.0,1118.0,1047.0,1478.0,1.2956066131591797,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2554,807.0,1022.0,1138.0,1438.0,1.179215669631958,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2564,1069.0,1342.0,1433.0,1859.0,1.2852327823638916,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2576,972.0,1232.0,1595.0,2573.0,1.2474029064178467,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2579,839.0,1096.0,1372.0,1733.0,1.1514298915863037,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2582,857.0,1079.0,1171.0,1488.0,1.3050321340560913,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2587,702.0,930.0,1034.0,1426.0,1.2688047885894775,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2591,876.0,1170.0,1359.0,1883.0,1.303655982017517,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2600,1129.0,1517.0,1711.0,2075.0,1.2416210174560547,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2611,1225.0,1606.0,1737.0,2142.0,1.2421478033065796,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2615,814.0,1046.0,1191.0,1538.0,1.266252875328064,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2635,792.0,939.0,1052.0,1319.0,1.166365385055542,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2638,724.0,1031.0,1414.0,2164.0,1.2867673635482788,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2639,875.0,1125.0,1318.0,1596.0,1.3131847381591797,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2652,770.0,957.0,1136.0,1553.0,1.1843421459197998,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2660,794.0,1005.0,1169.0,1500.0,1.1764687299728394,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2675,1013.0,1314.0,1397.0,2275.0,1.2473359107971191,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2692,542.0,764.0,885.0,1214.0,1.1891242265701294,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2705,793.0,1066.0,1167.0,1476.0,1.2989370822906494,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2712,700.0,916.0,1110.0,1424.0,1.1749625205993652,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2717,833.0,1034.0,1361.0,2062.0,1.2774088382720947,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2729,782.0,1001.0,1079.0,1404.0,1.1557703018188477,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2739,882.0,1144.0,1267.0,1584.0,1.2523330450057983,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2754,590.0,791.0,1291.0,2035.0,1.2838749885559082,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2758,708.0,922.0,1240.0,1535.0,1.1998589038848877,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2768,1202.0,1586.0,1658.0,2055.0,1.2966524362564087,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2777,856.0,1121.0,1220.0,1553.0,1.2379201650619507,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2784,833.0,1106.0,1220.0,1490.0,1.149387240409851,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2785,1184.0,1564.0,1706.0,2047.0,1.2305175065994263,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2789,706.0,941.0,1062.0,1443.0,1.2756133079528809,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2790,561.0,805.0,1136.0,1946.0,1.184005618095398,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2796,908.0,1230.0,1228.0,1513.0,1.2452651262283325,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2801,753.0,916.0,1105.0,1405.0,1.2056246995925903,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2809,886.0,1107.0,1229.0,1497.0,1.2139055728912354,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2819,1055.0,1411.0,1714.0,2489.0,1.1722928285598755,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2833,704.0,909.0,1260.0,2036.0,1.2784485816955566,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2839,803.0,1058.0,1233.0,1587.0,1.175743818283081,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2849,1089.0,1379.0,1735.0,2815.0,1.240256428718567,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2867,1190.0,1531.0,1737.0,2840.0,1.2320036888122559,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2891,874.0,1160.0,1274.0,1569.0,1.2024027109146118,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2892,1168.0,1477.0,1632.0,2618.0,1.312624454498291,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2895,819.0,997.0,1212.0,1543.0,1.1587295532226562,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2902,1107.0,1390.0,1620.0,2004.0,1.1522009372711182,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2917,820.0,1028.0,1153.0,1435.0,1.1490298509597778,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2921,957.0,1293.0,1242.0,1677.0,1.3203884363174438,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2928,510.0,702.0,988.0,1624.0,1.1857378482818604,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2935,912.0,1186.0,1292.0,1649.0,1.1481126546859741,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2938,638.0,811.0,1112.0,1496.0,1.2922523021697998,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2944,788.0,973.0,1124.0,1480.0,1.2011181116104126,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2945,479.0,644.0,914.0,1519.0,1.2987053394317627,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2948,907.0,1162.0,1287.0,1600.0,1.1872752904891968,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2977,513.0,629.0,901.0,1192.0,1.1613121032714844,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2987,805.0,1049.0,1135.0,1473.0,1.176160454750061,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3011,965.0,1231.0,1346.0,1649.0,1.2964946031570435,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3019,805.0,1115.0,1310.0,1721.0,1.2297070026397705,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3031,467.0,685.0,902.0,1544.0,1.1529998779296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3054,1028.0,1389.0,1476.0,1838.0,1.1579499244689941,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3069,523.0,651.0,850.0,1164.0,1.3081592321395874,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3079,878.0,1127.0,1218.0,1572.0,1.306800365447998,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3112,814.0,1040.0,1247.0,1659.0,1.1681654453277588,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3126,1055.0,1465.0,1676.0,2481.0,1.236841082572937,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3131,814.0,1057.0,1169.0,1563.0,1.2072786092758179,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3145,841.0,1079.0,1209.0,1554.0,1.2597886323928833,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3147,861.0,1119.0,1263.0,1597.0,1.2722868919372559,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3150,699.0,926.0,1390.0,2857.0,1.2099167108535767,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3171,811.0,1048.0,1211.0,1582.0,1.1608562469482422,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3172,1016.0,1364.0,1463.0,2336.0,1.2695529460906982,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3175,605.0,831.0,1047.0,1488.0,1.2998207807540894,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3179,815.0,1042.0,1249.0,1560.0,1.2795541286468506,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3190,1105.0,1455.0,1616.0,1999.0,1.1697272062301636,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3198,785.0,996.0,1191.0,1588.0,1.1713203191757202,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3207,1056.0,1393.0,1584.0,2190.0,1.1934053897857666,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3231,629.0,810.0,1013.0,1374.0,1.1712881326675415,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3234,887.0,1124.0,1251.0,1651.0,1.1557732820510864,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3264,766.0,1064.0,1213.0,1604.0,1.2288436889648438,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3287,546.0,648.0,1123.0,1712.0,1.2667900323867798,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3308,1150.0,1510.0,1617.0,2085.0,1.3227899074554443,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3371,1214.0,1574.0,1775.0,2711.0,1.3022741079330444,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3391,1140.0,1514.0,1602.0,2085.0,1.285660982131958,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3408,869.0,1152.0,1256.0,1735.0,1.1698495149612427,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3445,744.0,1014.0,1432.0,2138.0,1.295575499534607,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3458,911.0,1137.0,1207.0,1543.0,1.205199122428894,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3461,990.0,1367.0,1382.0,1740.0,1.201797366142273,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3471,782.0,1051.0,1215.0,1520.0,1.2075355052947998,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3480,870.0,1157.0,1356.0,1768.0,1.1565481424331665,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3502,781.0,1001.0,1195.0,1524.0,1.2549684047698975,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3511,916.0,1144.0,1216.0,1523.0,1.1933637857437134,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3514,898.0,1175.0,1334.0,1833.0,1.187380075454712,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3526,821.0,1093.0,1359.0,1904.0,1.1535274982452393,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3528,493.0,720.0,1085.0,1762.0,1.3218932151794434,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3539,778.0,974.0,1074.0,1339.0,1.2475817203521729,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3541,477.0,690.0,891.0,1169.0,1.2448947429656982,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3545,653.0,862.0,1080.0,1486.0,1.1715219020843506,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3548,971.0,1256.0,1381.0,2004.0,1.1540985107421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3550,981.0,1315.0,1389.0,1794.0,1.2889504432678223,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3558,605.0,842.0,1007.0,1416.0,1.3181264400482178,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3561,1084.0,1424.0,1696.0,2723.0,1.21488618850708,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3565,896.0,1140.0,1258.0,1552.0,1.1470731496810913,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3579,736.0,971.0,1209.0,1604.0,1.2530437707901,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3594,1171.0,1584.0,1709.0,2166.0,1.3001060485839844,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3597,803.0,1056.0,1177.0,1487.0,1.2555757761001587,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3619,1049.0,1364.0,1460.0,1894.0,1.2964473962783813,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3644,748.0,1006.0,1185.0,1605.0,1.1798748970031738,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3669,651.0,840.0,1176.0,1851.0,1.2387264966964722,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3674,472.0,663.0,875.0,1406.0,1.226549744606018,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3681,697.0,987.0,1120.0,1516.0,1.1744384765625,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3689,1108.0,1429.0,1588.0,2007.0,1.2302019596099854,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3707,750.0,857.0,1068.0,1439.0,1.27492094039917,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3712,794.0,1034.0,1150.0,1463.0,1.2421296834945679,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3716,854.0,931.0,1083.0,1381.0,1.2499840259552002,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3721,1126.0,1415.0,1551.0,1971.0,1.2893224954605103,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3742,712.0,899.0,1098.0,1395.0,1.1472043991088867,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3744,730.0,955.0,1301.0,1997.0,1.1614409685134888,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3745,1034.0,1261.0,1422.0,1716.0,1.2890204191207886,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3753,760.0,1002.0,1225.0,1578.0,1.1970654726028442,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3754,843.0,1066.0,1544.0,1960.0,1.1964900493621826,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3780,867.0,1109.0,1238.0,1597.0,1.1971631050109863,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3783,864.0,1077.0,1156.0,1466.0,1.1626577377319336,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3792,715.0,987.0,1145.0,1560.0,1.288277268409729,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3799,642.0,833.0,1102.0,1521.0,1.1759872436523438,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3802,857.0,1138.0,1292.0,1614.0,1.2232918739318848,"{""type"":""MultiPoint"",""coordinates"":[]}"
