system:index,B4,EVI2,GVI,NDVI,RDVI,estimatefCOVER,.geo
1_149,1925.0,0.42243239812111205,0.9987722529158993,0.25690021231422505,18.491462424325274,0.104,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_189,2084.0,0.420745017956482,1.0045584045584044,0.25598000714030705,19.159210063027135,0.119,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_199,1630.0,0.5228991296903981,1.2434782608695651,0.3101988997037664,21.324905321377667,0.155,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_203,1915.0,0.4558011049723757,1.165273311897106,0.27489587277546385,19.97870884892148,0.15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_205,1700.0,0.5134020618556702,1.1966987620357634,0.30527176134041684,21.35593621086612,0.159,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_227,1715.0,0.43747347573914275,0.8802547770700637,0.26505249625026783,18.107179180136846,0.142,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_242,1619.0,0.49580639524724796,1.1695778748180494,0.2960869565217391,20.081594428296988,0.163,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_246,1770.0,0.4618718678044156,1.129076086956522,0.27814029363784665,19.477765799034106,0.157,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_247,1921.0,0.45514875287989587,1.073095823095823,0.2745468277945619,19.979766955930515,0.149,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_250,1891.0,0.40932972663666867,0.9613947696139478,0.24975203332672088,17.732394366197184,0.102,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_254,1867.0,0.4752002857580242,1.0928927680798006,0.2852220520673813,20.615063850990087,0.149,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_279,1761.0,0.4548931752363259,1.1375259156876294,0.27441285537700866,19.1185230434303,0.101,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_307,1734.0,0.4547283423053444,1.1072664359861593,0.27432517263025735,18.964184699540013,0.113,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_329,1827.0,0.4882913687700757,1.1712239583333335,0.29213483146067415,20.989028701745507,0.145,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_335,1965.0,0.46354992076069734,1.1883239171374766,0.279031370390754,20.601133812592373,0.143,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_343,1810.0,0.39443076081007117,1.0364261168384878,0.24156714854389272,16.689125868993507,0.096,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_352,2082.0,0.38859331011118003,0.9555170421721548,0.23833912566306933,17.622595743504398,0.115,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_390,1709.0,0.40636347916306415,1.014914772727273,0.24813022437307522,16.729940020598665,0.124,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_396,2069.0,0.43231138175064077,1.0557491289198606,0.26225708682474597,19.641287501566726,0.121,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_398,1664.0,0.4003651151745429,0.9663082437275985,0.2448377581120944,16.253613167629833,0.116,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_402,1789.0,0.46142401415435763,0.9974763406940064,0.2779011099899092,19.561948483116524,0.134,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_408,1817.0,0.4373197307979917,1.049148099606815,0.26496763754045305,18.630824060625805,0.158,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_421,2195.0,0.4104143337066069,1.0282548476454294,0.2503415300546448,19.157261888383456,0.104,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_441,1789.0,0.4115975063850823,1.0395904436860066,0.2509943479171028,17.34768639192576,0.117,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_445,1905.0,0.4796656686626746,1.0942822384428226,0.287584143605086,21.031034517222928,0.162,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_452,1479.0,0.5293389336426041,1.3524522028262678,0.31352982130424695,20.58102982316574,0.161,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_454,1733.0,0.4167727157037414,0.9478260869565218,0.25382131324004303,17.298997899011688,0.132,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_456,1723.0,0.4698414458365673,1.0216677609980302,0.2823823406913786,19.568097863039966,0.144,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_466,1857.0,0.46998765559098854,1.112667091024825,0.28245749613601234,20.32124157995397,0.15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_477,1453.0,0.4663165519739225,1.0671462829736211,0.2805149789551869,17.827604190025838,0.109,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_479,1777.0,0.42992408671106364,1.0752908966461328,0.26096901642753173,18.097406322911365,0.099,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_514,1854.0,0.4716495508712326,1.0724094881398254,0.28333977580208736,20.3807779862757,0.163,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_529,1885.0,0.46997719787180137,1.2415169660678642,0.2824514655500571,20.473347915675266,0.124,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_531,1760.0,0.4447115384615385,1.0600134861766688,0.26895119418483904,18.662577433713878,0.109,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_533,1702.0,0.42694633084042527,1.1808590806330068,0.25935596170583114,17.582727500400804,0.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_599,1587.0,0.49369497977635024,1.165676077265973,0.29498000888494,19.792257369971733,0.148,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_602,1638.0,0.48595643747649764,1.0985221674876846,0.2909090909090909,19.773260180906387,0.153,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_605,2054.0,0.38770473955435136,0.9172413793103449,0.23784786641929498,17.461986277326417,0.106,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_614,2074.0,0.3702316816853092,0.9526627218934911,0.22813546706363974,16.724057002414884,0.107,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_615,1675.0,0.49125405557906615,1.2024407753050967,0.29369597301286104,20.226677690785394,0.134,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_620,1825.0,0.44883659439450024,1.036468330134357,0.2711661341853035,19.18967457315632,0.132,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_629,1967.0,0.4262878543614673,1.0835411471321694,0.2589941608589188,18.87106173963228,0.135,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_644,1870.0,0.4164482306684142,0.9779596977329974,0.2536419876272201,17.95491482224844,0.125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_667,2098.0,0.45773599596940406,1.1569428238039672,0.2759275237273512,21.00495442604041,0.127,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_670,1803.0,0.466893039049236,1.120871862615588,0.2808137215795772,19.884308385861566,0.128,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_680,2044.0,0.4347128458685938,1.1306196840826246,0.2635561160151324,19.63625722305905,0.132,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_682,1794.0,0.3921582177013655,0.9526666666666668,0.24031336015244548,16.515316036123124,0.132,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_686,1869.0,0.40343862982608925,1.1744022503516174,0.24652287845192503,17.363682799069565,0.096,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_718,1841.0,0.36637402186656487,0.9171597633136095,0.22598276224511246,15.586258993533242,0.108,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_734,1815.0,0.43523350729292115,1.0486522024983564,0.26384100588116,18.527200237796027,0.113,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_743,2145.0,0.35923925804179385,0.8561983471074379,0.2219804134929271,16.48344703377733,0.137,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_777,1917.0,0.369338981278109,0.8949004975124377,0.22763900080580177,16.038456001453383,0.108,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_781,1809.0,0.41403304126088497,1.0472972972972974,0.2523248605083695,17.552454377685166,0.11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_789,1877.0,0.41868837063703235,1.0314910025706943,0.2548630408892418,18.0898906713608,0.143,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_800,2125.0,0.37019570855930206,0.9286936679977182,0.2281147838721395,16.926670332448943,0.123,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_802,1607.0,0.439925811996743,1.0307467057101025,0.26637753937457204,17.631295711039662,0.099,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_809,1979.0,0.4057956582354113,1.07260101010101,0.24781451919422273,17.976377082973823,0.115,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_821,1845.0,0.43564095814688075,1.0618087182823683,0.26406063023534104,18.698028624205055,0.146,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_844,1764.0,0.4912532147449636,1.257861635220126,0.2936936936936937,20.756894002924632,0.137,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_872,1983.0,0.44494831285352054,1.1425015556938396,0.26907482491706597,19.820424929322687,0.137,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_875,1550.0,0.46392150803461063,1.002183406113537,0.27923738665426645,18.312949008059135,0.137,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_882,1811.0,0.4324237215298668,1.15058986814712,0.26232179226069247,18.381253179034662,0.103,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_904,1986.0,0.4749682155108308,1.0600115406809003,0.28509719222462204,21.250740045556093,0.151,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_908,1695.0,0.45805583108969816,1.1358112937812725,0.27610506085842407,18.894545342239446,0.106,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_915,1641.0,0.45181607305399774,1.2058371735791091,0.2727675603811212,18.324215312781067,0.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_916,1778.0,0.3992244829886591,1.0454227812718377,0.24420828905419767,16.7509797959186,0.096,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_931,2062.0,0.3795301688682441,0.9791169451073987,0.2333147425171965,17.111691963656945,0.134,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_932,1790.0,0.41512535963830666,1.0561643835616437,0.25292153589315525,17.508309498706726,0.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_934,1540.0,0.4641579847613124,1.0743550834597877,0.27936359382311654,18.263628637945995,0.111,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_939,1543.0,0.4247611213060811,1.030256012412723,0.25817307692307695,16.651663118601235,0.108,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_944,1927.0,0.47997484524895806,1.1870684243565601,0.28774718166697466,21.166538731107632,0.142,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_984,1775.0,0.4214876033057851,1.0811936155447608,0.2563887725178048,17.71496140446806,0.115,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_991,2095.0,0.4424676524953789,1.1783783783783783,0.26773855295351273,20.252789020892443,0.122,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1007,1779.0,0.49112716839784293,1.223890784982935,0.2936271590232281,20.839255461636686,0.137,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1008,1960.0,0.43627693832053505,1.0492700729927007,0.2644023268905986,19.301369863013697,0.135,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1027,1678.0,0.43976199416539097,0.9808481532147744,0.26628771316134675,18.009398508293394,0.116,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1073,2091.0,0.4026358637940392,0.9942296595499134,0.24607896160086534,18.32751435915905,0.099,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1094,1967.0,0.44917707081360836,1.0452920143027415,0.2713465456566031,19.937971044891288,0.141,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1099,2065.0,0.38977040509676647,0.9266475644699141,0.23899023401510963,17.60597437001421,0.114,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1128,2179.0,0.3852915658249235,0.9892897406989853,0.23651016117729504,17.86865181230381,0.106,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1135,1938.0,0.415601831937451,1.027431421446384,0.25317919075144507,18.239447816406035,0.111,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1165,1673.0,0.4001063013051438,0.9806034482758621,0.24469525959367946,16.286487079771025,0.121,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1170,1820.0,0.42816014997321905,1.0188925081433227,0.2600121976011384,18.236107060769744,0.148,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1199,1910.0,0.4283618269966828,1.1289267015706805,0.26012008522177027,18.69067346172517,0.116,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1211,1885.0,0.4244916461598239,1.0050188205771642,0.2580200747884275,18.391963409261898,0.121,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1224,1675.0,0.49351838805128934,1.1646727656579872,0.2948852873079352,20.32570509277396,0.153,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1258,2035.0,0.41616477957118764,1.0375670840787121,0.2534849596478357,18.71673620675648,0.109,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1259,1932.0,0.4734848484848485,1.1655215490318551,0.28431190961289127,20.890638603350258,0.157,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1265,1893.0,0.44711195019899996,1.1162491971740525,0.2702390131071704,19.464714135487654,0.133,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1266,1824.0,0.4468659799274422,1.1047745358090184,0.27010804321728693,19.09570261455015,0.135,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1302,2063.0,0.4418391775806224,1.1538925769462884,0.2674005681818182,20.067517426971833,0.119,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1308,1788.0,0.4594453095634431,1.0380890897353132,0.276845298281092,19.467953496626578,0.122,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1312,1827.0,0.4576057227014517,1.1346153846153846,0.27586206896551724,19.595917942265427,0.124,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1361,2045.0,0.4221943348870563,0.9748715019988579,0.256769035071779,19.047693995768192,0.156,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1369,1539.0,0.4064260112647209,0.9760247486465583,0.24816805080605764,15.878877152335255,0.138,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1374,1888.0,0.40496266903357175,1.0265544041450778,0.24735897946980268,17.520630511543388,0.105,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1379,1994.0,0.428601104648321,0.9900410076157,0.26024856241884625,19.108341976049132,0.14,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1383,1662.0,0.49803054776275896,1.306766917293233,0.29725158562367865,20.44347645061603,0.124,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1389,1967.0,0.43626894406871697,1.1535031847133759,0.2643979057591623,19.335424452115227,0.096,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1390,2079.0,0.42597634247089755,1.0918246445497632,0.25882352941176473,19.385865074994264,0.134,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1406,1995.0,0.40952791815604583,0.9880382775119618,0.24985899605188946,18.222585045842457,0.138,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1414,1835.0,0.41164658634538154,1.0244385733157197,0.2510204081632653,17.571428571428573,0.109,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1420,1625.0,0.5345710627400768,1.2782228696285505,0.3162213338943825,21.800932659940422,0.16,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1438,1764.0,0.47306247127835,1.2439716312056737,0.2840909090909091,19.94310088043664,0.134,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1441,1872.0,0.44035046849924936,1.019362898188632,0.2666013712047013,19.04847674250092,0.129,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1452,1788.0,0.5049742755144897,1.2525389302640488,0.30087976539589445,21.518688597223612,0.16,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1467,1711.0,0.4247867149827375,1.0124826629680999,0.2581833947539562,17.535575928721638,0.136,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1468,1961.0,0.4700209439384346,1.0912887828162292,0.28247347237467985,20.883942188832684,0.154,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1512,2033.0,0.44816696742330697,1.1433756805807622,0.27080344332855094,20.22160229621065,0.118,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1527,1856.0,0.4551993157430927,1.1885906040268455,0.2745749462575728,19.64122703631038,0.122,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1533,1903.0,0.4333691014537186,1.0387742338961852,0.26283168700368004,18.885512946806443,0.113,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1538,1861.0,0.48494536006317346,1.167841127482383,0.290371782650143,21.02941332933869,0.153,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1545,1702.0,0.4416910865173974,1.0864635010630757,0.26732673267326734,18.22141053761201,0.106,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1560,1924.0,0.4252498858389569,1.0179233621755253,0.25843129697436884,18.61602452841714,0.119,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1573,2187.0,0.3884244957296021,0.8959999999999999,0.23824451410658307,18.053212880199627,0.139,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1593,2045.0,0.39170506912442393,1.017533252720677,0.2400594574507618,17.611269659691896,0.114,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1618,1759.0,0.45894412142057706,1.059721300597213,0.2765782438823771,19.2872428828435,0.116,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1626,1941.0,0.40047586329745277,0.9962570180910792,0.24489398949620697,17.559086900397883,0.095,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1637,1915.0,0.42664289353031076,1.171447631754503,0.25918762088974856,18.636292871498426,0.135,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1649,1731.0,0.4941115533504171,1.1654186521443157,0.2951954397394137,20.688967775656423,0.133,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1670,1836.0,0.3845684701290253,0.8959795788130185,0.2361140004160599,16.370381500509634,0.16,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1673,2145.0,0.3549582402070345,0.9297639608520438,0.21957431326177915,16.279625183245695,0.101,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1675,1841.0,0.4493999266285834,1.1621803499327052,0.27146814404432135,19.299074942307698,0.098,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1677,2127.0,0.4588657605996298,1.3095384615384615,0.27653061224489794,21.204687583414287,0.156,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1712,2075.0,0.410942681193747,1.058858501783591,0.25063199711087036,18.65146675170315,0.106,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1737,1811.0,0.45982190183398713,1.0718911917098444,0.2770459081836327,19.609684356431703,0.142,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1751,1701.0,0.42029798372019445,1.076700434153401,0.2557427258805513,17.29055367980923,0.106,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1753,1996.0,0.4664805138775706,1.3056456846203766,0.28059109749504413,20.90168267866929,0.131,"{""type"":""MultiPoint"",""coordinates"":[]}"
