system:index,B2,B8,GVI,RDVI,SGI,estimatefAPAR,.geo
8_5480,297.0,2915.0,4.693359375,43.80125396541288,7.379746835443038,0.554,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5486,277.0,2685.0,4.5246913580246915,44.8680995593385,10.612648221343873,0.57,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5491,312.0,2874.0,4.215970961887478,44.20742976029178,7.983333333333333,0.561,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5569,249.0,2390.0,4.786924939467313,42.55878400395934,11.013824884792626,0.549,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5599,276.0,2670.0,4.9201773835920175,45.2305648413365,11.459227467811159,0.581,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5608,336.0,2967.0,4.223591549295775,41.028298226340084,5.514869888475836,0.56,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5617,287.0,2897.0,4.82897384305835,44.77130543531475,8.348703170028818,0.576,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5636,354.0,2933.0,4.209591474245116,41.40909568382228,5.807920792079208,0.555,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5641,333.0,2991.0,4.4381818181818184,44.16272472919451,7.22463768115942,0.578,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5662,285.0,2708.0,4.93859649122807,44.44366890109348,9.706093189964157,0.556,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5692,313.0,2929.0,4.834661354581673,46.41415698202938,9.962585034013605,0.575,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5701,295.0,2677.0,4.0893536121673,43.925200280815496,9.36013986013986,0.543,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5754,305.0,2506.0,4.424242424242424,41.48728575225928,8.18954248366013,0.55,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5788,299.0,2817.0,3.8991304347826086,43.86212821844052,8.071633237822349,0.569,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5849,256.0,2411.0,4.866180048661801,42.99188942435806,11.480952380952381,0.57,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5884,275.0,2669.0,4.42479674796748,42.96551870891038,8.340625,0.556,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5886,337.0,2987.0,4.2867256637168145,44.380547972598116,7.411910669975186,0.544,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5891,258.0,2480.0,4.7540603248259865,43.00420090025978,10.420168067226891,0.562,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5941,260.0,2415.0,4.577367205542725,42.59528819361194,10.685840707964601,0.555,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5980,281.0,2833.0,4.989429175475687,45.15351563829696,9.319078947368421,0.575,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5999,308.0,2721.0,4.463855421686747,43.74219726943832,8.721153846153847,0.553,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6024,330.0,2730.0,4.209923664122138,43.210153651032186,8.100890207715134,0.548,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6071,273.0,2740.0,5.143497757847534,43.67200711013579,8.48297213622291,0.561,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6078,274.0,2733.0,4.265895953757226,43.419045546403105,8.281818181818181,0.543,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6104,290.0,2682.0,4.396378269617706,45.35963023315455,11.510729613733906,0.572,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6184,249.0,2677.0,4.870614035087719,44.91222588770272,10.794354838709678,0.559,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6347,223.0,2584.0,5.09433962264151,43.869592230667,10.377510040160642,0.553,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6360,269.0,2538.0,4.834482758620689,43.252009146797825,10.031620553359684,0.558,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6364,237.0,2521.0,5.366161616161616,44.19484676106775,11.947867298578199,0.553,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6367,290.0,2927.0,4.49155722326454,45.89864812185388,9.321656050955413,0.576,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6371,345.0,2647.0,3.9569288389513106,42.26216732811607,7.831360946745562,0.547,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6382,347.0,3126.0,3.9540412044374014,45.79095308984959,7.718518518518518,0.573,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6394,247.0,2620.0,5.405867970660147,44.71565141050635,11.293103448275861,0.574,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6399,285.0,2873.0,4.441287878787879,43.443689606969,7.3478260869565215,0.559,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6449,313.0,2966.0,4.6280834914611,42.465025696915546,6.24421052631579,0.548,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6484,317.0,2962.0,4.444852941176471,42.887609960091815,6.50989010989011,0.565,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6494,225.0,2572.0,4.953703703703703,44.297436236681435,11.280701754385966,0.549,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6505,327.0,2988.0,4.223776223776224,44.89101871010348,7.821989528795812,0.553,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6521,266.0,2652.0,4.468041237113402,43.88376978951201,9.574007220216606,0.562,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6522,312.0,3062.0,4.381370826010545,43.798112834398594,6.627705627705628,0.559,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6562,301.0,3069.0,4.75797373358349,45.12763033713042,7.522058823529412,0.565,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6568,267.0,2809.0,4.976595744680851,44.9976983793653,9.363333333333333,0.566,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6578,265.0,2567.0,4.544276457883369,43.57514093839994,10.146245059288537,0.543,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6585,256.0,2440.0,4.5963302752293576,42.769743234319144,10.608695652173912,0.547,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6589,273.0,2791.0,4.950959488272921,44.402208993492316,8.832278481012658,0.555,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6632,286.0,2788.0,4.832635983263598,45.30475366086074,9.992831541218639,0.553,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6649,308.0,2820.0,4.222222222222222,43.91934756925575,8.10344827586207,0.561,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6650,310.0,2494.0,3.87109375,42.62335040796301,9.666666666666666,0.543,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6654,305.0,2976.0,4.734104046242774,43.36660999155674,6.7482993197278915,0.56,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6667,321.0,3050.0,4.204778156996587,44.78746319141554,7.367149758454106,0.541,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6669,280.0,2686.0,4.776344086021505,43.664203022453854,8.953333333333333,0.553,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6697,273.0,2752.0,4.733333333333333,44.00465710303612,8.736507936507936,0.541,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6702,279.0,2896.0,4.746031746031746,44.46773109866277,8.066852367688023,0.555,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6732,272.0,2725.0,4.505050505050505,44.57657670740801,9.697508896797153,0.569,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6749,263.0,2462.0,4.458980044345898,41.191036030614256,8.261744966442953,0.55,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6786,292.0,2805.0,4.598802395209581,45.1314127382702,9.573378839590443,0.574,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6804,289.0,2622.0,4.361963190184049,43.2148351613422,9.041379310344828,0.554,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6807,269.0,2521.0,4.241164241164241,43.356466722502056,10.417355371900827,0.556,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6816,336.0,3025.0,3.9107142857142856,42.04989918457118,5.8061420345489445,0.56,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6888,276.0,2750.0,4.544354838709677,44.10919308979342,8.870967741935484,0.56,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6899,291.0,3048.0,4.572212065813528,43.787782120286685,6.684210526315789,0.565,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6911,273.0,2782.0,5.047826086956522,46.08624388931721,11.308943089430894,0.576,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6963,237.0,2576.0,5.018691588785047,44.02065630835349,10.733333333333333,0.553,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6971,256.0,2522.0,4.693002257336343,44.260343763075674,12.066985645933014,0.571,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6992,372.0,3198.0,4.2254901960784315,45.97790493199406,7.454545454545454,0.544,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7057,311.0,2612.0,4.023076923076923,43.41621211078233,9.39568345323741,0.544,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7096,296.0,2792.0,4.463796477495108,44.81550507884728,9.306666666666667,0.57,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7101,326.0,2742.0,4.059040590405904,43.19193528780572,7.994169096209912,0.565,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7113,312.0,2681.0,4.215953307392996,42.23933143722319,7.573446327683616,0.551,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7127,259.0,2617.0,4.4978991596638656,44.179944584468984,10.426294820717132,0.582,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7133,348.0,2980.0,3.94195688225539,40.944849805849614,5.437956204379562,0.555,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7135,324.0,2870.0,4.519230769230769,43.14579819867155,7.1393034825870645,0.551,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7137,313.0,2733.0,3.897849462365591,41.582656354920374,6.764851485148514,0.553,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7141,269.0,2813.0,4.752556237218814,44.639134009018406,8.901898734177216,0.562,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7154,289.0,2772.0,4.5,43.970698700430816,8.52923076923077,0.566,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7158,352.0,3062.0,4.216354344122657,45.43076969383133,7.811224489795919,0.582,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7207,290.0,2539.0,3.8826923076923077,43.20986392862324,9.95686274509804,0.541,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7211,267.0,2779.0,5.148230088495575,46.028756206147875,11.251012145748987,0.578,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7229,294.0,2933.0,4.332727272727273,44.475187707805105,7.8213333333333335,0.579,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7333,352.0,2889.0,4.369888475836431,44.710468192548696,8.34971098265896,0.558,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7337,284.0,2844.0,3.9894736842105267,44.203345538726424,8.195965417867436,0.568,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7342,336.0,3011.0,4.638576779026217,41.28577275905644,5.494525547445256,0.555,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7346,238.0,2385.0,4.947630922693267,42.50163445787801,10.990783410138249,0.567,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7361,272.0,2597.0,4.51380042462845,42.598510577815695,8.570957095709572,0.545,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7385,299.0,2974.0,4.4568807339449545,44.00499542193409,7.200968523002421,0.548,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7410,288.0,2753.0,5.172645739910314,45.18604822658071,10.234200743494425,0.572,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7434,296.0,3089.0,4.974854932301741,44.29157535758568,6.818984547461369,0.571,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7443,276.0,2745.0,4.865384615384615,44.206798828274025,9.029605263157896,0.562,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7446,299.0,2817.0,4.255597014925373,45.15867976791951,9.484848484848484,0.578,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7491,263.0,2736.0,5.498812351543943,45.4424036357318,10.857142857142858,0.581,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7496,313.0,2978.0,4.979919678714859,42.11015792080506,6.004032258064516,0.559,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7507,295.0,2558.0,4.6467991169977925,42.21088729990973,8.498338870431894,0.567,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7523,273.0,2554.0,4.871264367816092,43.324202031648746,9.937743190661479,0.554,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7532,372.0,2971.0,4.286476868327402,43.94924224202789,7.176328502415459,0.552,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7553,276.0,2739.0,3.998175182481752,43.73671189412366,8.559375,0.551,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7628,316.0,2911.0,4.273550724637682,43.0653385950447,6.865566037735849,0.577,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7681,290.0,2866.0,4.586744639376218,45.828953726691644,9.848797250859107,0.566,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7698,298.0,2618.0,3.9771863117870723,43.43054870003916,9.35,0.572,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7702,291.0,2743.0,4.6094069529652355,43.98244330581165,8.791666666666666,0.559,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7706,355.0,3207.0,4.214634146341464,45.93283543039176,7.372413793103449,0.574,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7708,324.0,2987.0,4.8,45.23970477900308,8.138964577656676,0.57,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7722,274.0,2603.0,4.929384965831435,44.37062316363838,10.936974789915967,0.557,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7725,350.0,2823.0,3.935314685314685,42.510446721898326,6.936117936117936,0.541,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7734,303.0,2767.0,4.040072859744991,45.36144789927837,10.324626865671641,0.571,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7777,293.0,2582.0,4.470338983050848,43.21364268591158,9.457875457875458,0.565,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7837,314.0,2746.0,4.020109689213894,42.317524415787155,7.226315789473684,0.552,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7847,245.0,2475.0,4.892857142857143,42.6772469934954,9.97983870967742,0.545,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7880,309.0,2922.0,4.283905967450271,43.948521485213476,7.454081632653061,0.57,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7889,221.0,2380.0,5.397849462365591,42.667166072299366,11.38755980861244,0.549,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7906,303.0,2868.0,4.370786516853933,44.9046569294386,8.717325227963526,0.551,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7933,233.0,2783.0,5.427251732101617,46.2,11.5,0.567,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7934,335.0,3135.0,4.007987220447284,46.42159167900151,8.206806282722512,0.543,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7937,352.0,2942.0,4.593155893536122,40.728813559322035,5.458256029684601,0.549,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7939,249.0,2433.0,5.113065326633166,42.854845987521955,10.861607142857142,0.555,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7954,286.0,2669.0,4.253937007874016,44.77327069914601,10.676,0.573,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7964,271.0,2652.0,4.932885906040268,44.720004921505726,10.824489795918367,0.556,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7966,328.0,2660.0,3.8014440433212995,42.585454042682194,8.036253776435045,0.553,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7970,290.0,2991.0,4.993987975951904,44.25727688070099,7.295121951219512,0.579,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_8008,313.0,2716.0,4.335952848722986,44.8138239874186,10.134328358208956,0.572,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_8010,345.0,3022.0,4.40608228980322,42.19936853063946,5.89083820662768,0.56,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_8023,307.0,2643.0,4.393877551020408,43.13787663618965,8.751655629139073,0.542,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_8026,278.0,2623.0,4.277665995975855,44.77485529215115,11.354978354978355,0.566,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_8050,312.0,2880.0,4.179856115107913,40.65872692881195,5.625,0.543,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_8067,307.0,3033.0,4.554945054945055,43.79032071585538,6.755011135857461,0.565,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_8075,248.0,2484.0,4.423580786026201,42.45635728665942,9.553846153846154,0.545,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_8122,310.0,2920.0,4.887096774193548,44.67526843651908,8.088642659279778,0.552,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_8127,281.0,2731.0,4.737394957983193,42.82078904060109,7.736543909348442,0.544,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_8132,300.0,2834.0,4.238447319778189,43.947657630790005,8.028328611898017,0.56,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_8136,258.0,2750.0,4.939524838012959,44.23573586289983,9.01639344262295,0.57,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_8161,262.0,2629.0,4.431818181818182,43.5262846685158,9.355871886120996,0.577,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_8213,255.0,2829.0,5.609813084112149,45.89231361287799,10.362637362637363,0.568,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_8240,312.0,2705.0,4.0278810408921935,41.046540333874326,6.549636803874092,0.541,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_8270,276.0,2772.0,4.762993762993763,45.00634044918863,9.76056338028169,0.562,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_8287,334.0,3008.0,4.222222222222222,41.569558966110385,5.632958801498128,0.554,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_8295,256.0,2821.0,4.698989898989899,44.87507411946773,9.1,0.562,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_8305,274.0,2503.0,4.477024070021882,42.05933661059664,8.84452296819788,0.544,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_8315,287.0,2783.0,4.645030425963489,43.76550853427499,8.233727810650887,0.542,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_8378,282.0,2646.0,4.853982300884955,44.13044356753665,9.984905660377358,0.554,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_8390,263.0,2746.0,4.76890756302521,43.687267439982065,8.44923076923077,0.543,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_8396,246.0,2432.0,4.056133056133056,42.05184793013168,9.612648221343873,0.543,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_8412,262.0,2587.0,4.8929384965831435,43.40079575081375,9.652985074626866,0.554,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_8440,306.0,2732.0,4.464,42.2852551909743,7.285333333333333,0.559,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_8487,332.0,3035.0,4.1440677966101696,44.23099413838339,7.041763341067285,0.568,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_8493,288.0,2698.0,4.752665245202559,44.30920417036261,9.635714285714286,0.55,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_8504,260.0,2723.0,4.602880658436214,44.27323948685067,9.325342465753424,0.554,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_8512,295.0,2582.0,4.290983606557377,43.2662305004433,9.527675276752767,0.545,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_8582,247.0,2634.0,5.301435406698564,44.656097171761196,10.975,0.568,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_8588,256.0,2603.0,5.110328638497653,44.476990443218476,11.123931623931623,0.581,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_8630,284.0,2663.0,4.4346938775510205,42.695163241589924,8.11890243902439,0.553,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_8652,315.0,2710.0,4.201535508637236,43.21632893063625,8.262195121951219,0.55,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_8661,263.0,2990.0,5.443965517241379,46.57942084505748,9.552715654952078,0.557,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_8667,285.0,2824.0,4.526418786692759,44.98230249251306,9.19869706840391,0.56,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_8674,325.0,2958.0,4.301075268817204,45.53871479801055,8.649122807017545,0.581,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_8675,297.0,2767.0,4.545090180360721,42.3540319846479,7.131443298969073,0.541,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_8685,307.0,3043.0,4.5226860254083485,42.47222270784181,5.954990215264188,0.557,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_8706,303.0,2701.0,4.244660194174758,42.58801493840072,7.739255014326647,0.546,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_8732,305.0,2603.0,3.902071563088512,43.15959460149701,9.165492957746478,0.546,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_8798,312.0,2827.0,4.56496062992126,44.19282389271194,8.314705882352941,0.549,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_8834,228.0,2513.0,4.790322580645161,43.64471748637541,11.021929824561404,0.541,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_8839,370.0,2964.0,3.9072847682119205,41.772990064896454,5.880952380952381,0.546,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_8861,294.0,2750.0,4.319148936170213,42.53468193682867,7.372654155495979,0.541,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_8882,356.0,3096.0,4.292307692307692,42.27660644963779,5.680733944954128,0.56,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_8905,300.0,2553.0,4.025590551181103,42.57325486262835,8.957894736842105,0.548,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_8955,272.0,2517.0,4.2656903765690375,42.749546676043174,9.570342205323193,0.547,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_8966,249.0,2491.0,5.338422391857506,43.99929635059432,12.092233009708737,0.564,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_8972,359.0,3024.0,3.9573770491803275,40.956504866056456,5.314586994727592,0.556,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_8975,311.0,2603.0,4.074074074074074,43.39478901538827,9.465454545454545,0.542,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_9025,230.0,2438.0,5.365535248041775,43.21406804621592,11.446009389671362,0.57,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_9047,277.0,2624.0,5.018348623853211,44.5206738650277,10.887966804979254,0.57,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_9061,283.0,2632.0,4.285140562248996,43.27401320513558,9.013698630136986,0.552,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_9064,301.0,2728.0,5.022075055187638,44.78877809865941,9.956204379562044,0.554,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_9080,282.0,2678.0,4.521649484536082,43.422545138136,8.751633986928105,0.546,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_9157,329.0,2752.0,4.003636363636364,43.60216229272023,8.314199395770393,0.547,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_9163,357.0,2962.0,4.142361111111111,43.7581302673805,7.086124401913875,0.564,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_9188,283.0,2631.0,4.424742268041237,44.333290721578805,10.48207171314741,0.556,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_9190,281.0,2609.0,4.5042194092827,43.64469699685366,9.735074626865671,0.566,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_9194,338.0,2824.0,4.318267419962336,43.568835339012594,7.758241758241758,0.556,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_9197,237.0,2416.0,4.864077669902913,42.249946790102335,10.108786610878662,0.543,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_9294,282.0,2799.0,4.7122448979591836,44.61389917951579,9.0,0.562,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_9311,289.0,2931.0,4.838645418326693,45.15671352434546,8.471098265895954,0.549,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_9335,301.0,2729.0,4.063079777365492,44.10901586442451,9.066445182724253,0.562,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_9376,346.0,2887.0,4.627680311890838,45.32902614399609,9.021875,0.562,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_9419,265.0,2903.0,5.310869565217391,46.417142968205425,10.257950530035336,0.551,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_9453,291.0,2498.0,4.215031315240084,42.50806457540046,9.462121212121213,0.547,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_9462,234.0,2465.0,5.538461538461538,43.57233732507478,11.682464454976303,0.57,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_9522,327.0,2979.0,4.208041958041958,45.05937707832375,8.029649595687331,0.548,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_9542,287.0,2733.0,4.928416485900217,45.100122184103014,10.352272727272727,0.571,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_9556,282.0,2781.0,4.517857142857143,45.0519571079504,9.723776223776223,0.557,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_9576,231.0,2506.0,5.296482412060302,43.97435224941685,11.765258215962442,0.557,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_9627,270.0,2530.0,4.723981900452489,43.59126529283294,10.675105485232068,0.546,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_9659,290.0,2557.0,4.063366336633663,43.78392588419565,10.609958506224066,0.559,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_9673,282.0,2680.0,4.285996055226825,43.855056644200026,9.241379310344827,0.568,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_9705,283.0,2930.0,5.168421052631579,45.243649002496745,8.567251461988304,0.558,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_9729,294.0,2724.0,4.491935483870968,44.02908670272123,9.019867549668874,0.542,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_9735,261.0,2425.0,4.773809523809524,41.94434980752961,9.547244094488189,0.55,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_9769,274.0,2973.0,4.630681818181818,45.478086126062195,8.47008547008547,0.577,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_9798,293.0,2827.0,5.079569892473118,45.69390961875755,10.096428571428572,0.579,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_9816,340.0,3067.0,4.506283662477558,43.16316072049141,6.233739837398374,0.548,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_9826,294.0,2684.0,4.346613545816733,42.42367039786144,7.712643678160919,0.551,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_9985,279.0,2714.0,4.527494908350305,44.380323065335936,9.556338028169014,0.553,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_9989,296.0,2729.0,4.546747967479675,44.79956843543621,9.959854014598541,0.572,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_21,306.0,3152.0,5.049904030710173,46.92431042744165,8.565217391304348,0.587,"{""type"":""MultiPoint"",""coordinates"":[]}"
